Date,Adani Ports & Special Economic Zone Ltd.,Asian Paints Ltd.,Axis Bank Ltd.,Bajaj Auto Ltd.,Bajaj Finance Ltd.,Bajaj Finserv Ltd.,Bharat Petroleum Corpn. Ltd.,Bharti Airtel Ltd.,Bharti Infratel Ltd.,Britannia Industries Ltd.,Cipla Ltd.,Coal India Ltd.,Dr. Reddy'S Laboratories Ltd.,Eicher Motors Ltd.,G A I L (India) Ltd.,Grasim Industries Ltd.,H C L Technologies Ltd.,H D F C Bank Ltd.,Hero Motocorp Ltd.,Hindalco Industries Ltd.,Hindustan Unilever Ltd.,Housing Development Finance Corpn. Ltd.,I C I C I Bank Ltd.,I T C Ltd.,Indian Oil Corpn. Ltd.,Indusind Bank Ltd.,Infosys Ltd.,J S W Steel Ltd.,Kotak Mahindra Bank Ltd.,Larsen & Toubro Ltd.,Mahindra & Mahindra Ltd.,Maruti Suzuki India Ltd.,N T P C Ltd.,Nestle India Ltd.,Oil & Natural Gas Corpn. Ltd.,Power Grid Corpn. Of India Ltd.,Reliance Industries Ltd.,Shree Cement Ltd.,State Bank Of India,Sun Pharmaceutical Inds. Ltd.,Tata Consultancy Services Ltd.,Tata Motors Ltd.,Tata Steel Ltd.,Tech Mahindra Ltd.,Titan Company Ltd.,U P L Ltd.,Ultratech Cement Ltd.,Vedanta Ltd.,Wipro Ltd.,Zee Entertainment Enterprises Ltd.
05-Nov-18,329.55,1244.05,624.4,2672.55,2359.4,5569.6,291.8,278.39,261.95,2857.25,563.05,264.35,2420.9,22552.25,186,853.35,510.38,978,2847.8,242.35,1640.05,1792.9,349.65,279.6,140.3,1486.45,666,353.65,1129.45,1350.15,775.45,7177.25,127.92,10332.65,154.95,186.05,1080.06,14998.25,294.95,571.6,1890.85,189.8,577.45,696.35,863.7,482.87,3774.55,222.45,243.08,438.35
06-Nov-18,325.6,1238.5,607.45,2674.6,2339.75,5591,285.1,280.09,262.65,2860.62,530.8,265.9,2450.85,22559.65,187.57,851,514.45,973.27,2856.05,242.6,1631.95,1805.9,353.1,277.3,137.35,1475.45,666.45,350.75,1125.3,1363.85,778.4,7075,128.46,10160.25,156.05,188.1,1093.73,15363,286.45,579.35,1932.7,193.25,575.75,694.55,846.25,481.27,3744.4,207.4,243.67,448.2
07-Nov-18,326.2,1250.95,606.85,2692.55,2348.4,5628.2,288.75,281.19,265.15,2905.22,533.35,266.95,2452.95,22650.3,187.57,858.25,515.77,978.98,2888.55,244.05,1643.85,1815.85,355.9,280.05,138.95,1483.9,675.5,351.65,1134.3,1365.95,792.9,7127.9,129.04,10220.4,157,189.05,1100.27,15371.4,286.55,582.3,1942.15,194.85,580.25,697.25,850.15,486.4,3782.6,209.75,244.01,446.85
09-Nov-18,337.6,1295.6,613.2,2693.05,2375.35,5701.4,296.85,275.22,265.85,2873.22,526.95,268.45,2400,22495.25,183.68,868,513.95,972.7,2956.7,238.8,1672.6,1816.1,356.85,277.25,141.65,1494.9,659.5,347.5,1135.55,1368.6,795.25,7283.5,128.71,10226,156.4,191.7,1083.18,15389.35,283.25,597.45,1909.2,195.25,572.2,707.2,847.65,493.33,3817.85,209.05,243.64,450.15
12-Nov-18,328.65,1278.8,606.55,2652.3,2277.6,5549.1,291.2,271.96,258.5,2878.78,531.85,263.9,2415.55,21933.55,182.38,860.8,518.4,960.52,2839.35,229.25,1654.3,1795.9,352.35,273.85,135.05,1493,664.2,344.55,1153.7,1367.2,780.9,7087.8,127.33,10124.55,156.05,185.95,1069.86,15396.35,277.95,589.5,1914.85,186.05,582.85,724.55,894.75,488.8,3726.85,203.15,242.51,437.8
13-Nov-18,334.1,1284.9,618.3,2665.5,2285,5571.7,303.15,273.2,258.4,2906.28,528.1,265.55,2438.05,23241.85,182.68,876.25,516.6,963.88,2879.7,231.55,1671.1,1824.7,360.9,276.85,141.4,1485.55,665.7,348.1,1165.9,1391.1,790.05,7150.45,130.67,10144.1,156.5,184.05,1089.13,15181.5,278.05,561.75,1934.95,179.5,589.2,728.05,897.5,491.03,3829.9,205.6,244.61,438.1
14-Nov-18,332,1320.55,612.7,2676.5,2293.95,5577.65,315.95,276.65,260.05,2885.38,519.55,265.75,2449.25,23240.1,176.28,876.35,498.55,978.88,2847.55,229.5,1715.5,1839.15,366.6,276.45,145.4,1513.55,653.2,339.6,1129.9,1384.7,769.6,7369.05,131.12,10394.35,161,185.95,1087.64,15293.5,283.6,520.1,1880.65,176.8,589.1,700.25,892.2,506.83,3917.05,204.1,243.41,435.2
15-Nov-18,346.2,1318.3,626.1,2668.85,2341.3,5597.1,321.85,279.49,255.4,2909.07,519.15,263.15,2461.8,23945.35,173.78,808.7,494.38,987.58,2922.15,233.6,1706.05,1853.6,370,274.5,146.65,1512.15,656.4,344.6,1162.25,1398.5,766.5,7478.3,128.17,10463.8,158.85,187.1,1086.55,15858.4,285.4,515.1,1872.85,180.2,589.35,714.9,920.8,509.1,3912.95,207.55,242.36,441.2
16-Nov-18,347.45,1321.3,619.8,2695.35,2402.1,5695.65,322.05,305.52,259.6,2973.82,530.6,263.65,2477.05,24735,171.1,831.9,511.1,1002.15,2961.9,229.95,1689.1,1889,367.55,276.55,143.35,1501.1,650.85,335.1,1168.6,1399.05,767.6,7341.2,128.37,10687.25,156.35,188.1,1116.81,15935.9,290.9,519.75,1886.6,179.9,574.1,728,921.35,514.57,3962.4,206.8,244.65,443.6
19-Nov-18,350.55,1312.15,616.3,2679.65,2360.95,5725.95,322.95,309.29,259.95,2994.78,528.25,264.15,2528.6,24897.1,167.35,849.4,520.05,1006.95,2980.65,234.45,1701.4,1899.35,362.4,284.5,142.55,1537.95,651.7,336.65,1175.25,1417.2,781.35,7411.65,127.46,10342.65,154.55,189.7,1139.2,15891.8,288.15,531.55,1902.45,184.6,582.4,732.55,920.55,516.8,4031.95,211.35,249.64,446.8
20-Nov-18,355.25,1306.85,612.65,2666.5,2380.1,5688.55,322.9,304.79,260.3,2944.35,520.7,261.45,2443.15,24595.8,172.03,837.95,504.48,1006.23,2960.1,221.95,1694,1876.8,357.9,283.85,139.05,1557.85,641.4,328.25,1169.95,1413.1,782.6,7333.95,124.29,10254.65,153.1,188.4,1126.72,15905.1,283.45,525.45,1878.25,183.75,563.3,709.7,915.45,506.13,3976.45,205.25,240.98,448.1
21-Nov-18,361.25,1324.2,626.85,2604.65,2430.55,5851.95,326.6,305.48,258.85,3002.32,522.15,260.95,2601.8,24216.4,172.53,863.75,492.57,1009.38,2912.05,223.15,1689.95,1868.15,356.75,281.75,141.6,1546.7,619.1,326.05,1176.7,1402.1,769.1,7424.5,123.21,10238.3,151.75,182.1,1102.45,15964.8,287.05,532.85,1812,184.15,551.4,690.65,926.55,519.5,4043.8,201.9,235.61,438.7
22-Nov-18,368.15,1314.4,614.55,2590.35,2381.5,5723.05,320.1,301.02,258.1,3004.35,517.95,256.65,2608.7,24109.05,172.38,843.35,489.52,1002.75,2917.75,218.1,1675.1,1873.7,352.05,280.5,138.25,1528.85,620.75,319.9,1170.6,1410.15,746.1,7411.1,121.67,10303.25,152.25,179.8,1092.49,15738.05,282.7,525.95,1812.55,182.55,539.65,690.8,915.75,518.87,3950.4,199.6,230.33,458.85
26-Nov-18,369.05,1349.5,631.05,2649.5,2394.6,5737.9,327.35,307.18,262.75,3004.03,522.1,250.75,2558.6,23848.3,169.9,845.35,500.25,1024.9,3076,218.8,1744,1884.65,356.35,285.65,136.95,1562.75,621.45,317.6,1170.55,1422,747.9,7554.7,120.58,10453.25,146.6,182.45,1099.33,15995.85,286.4,510.75,1846.1,181.75,530.7,694.5,916.4,515.4,3959.85,195.8,238.84,461.6
27-Nov-18,369.05,1339.6,625.25,2599.65,2435.45,5880.35,335.5,301.3,264.15,3017.53,517.65,251.9,2588.75,23807.55,173.68,860.6,511.57,1032,2958.15,219.9,1733.3,1901.7,354.65,284.85,138.45,1588.55,638.9,311.2,1173.55,1431.6,751.75,7647.6,121.46,10518.4,146.1,182.55,1117.61,16022.25,289.4,493.85,1890.25,180.05,522.3,694.15,914.3,512.37,4005,195,234.04,459.3
28-Nov-18,365.4,1324.25,627.95,2603.9,2412.55,5818.45,320.15,288.4,259.65,2980.88,515.3,247.85,2572.3,23111.35,169.53,840.8,521.55,1044.62,2999.15,216.05,1732.2,1928,359,282.2,134.05,1613.35,666.4,308.85,1160.25,1403.4,748.4,7574.2,119.54,10698.7,142.8,184.3,1141.83,15998.95,284.55,486,1983.9,174.45,523.95,697.5,922.95,514.57,4003.9,192.95,232.73,477.45
29-Nov-18,369.8,1350.3,631.4,2724,2506.5,6010.75,328.5,291.25,265.45,3032.35,524.7,246.9,2655.3,23521.3,169.6,851.9,506.73,1065.53,3016.8,224.5,1768.5,1956.3,362.2,287.55,134.85,1660.55,661.05,317.45,1212.95,1422.45,773.2,7546.75,118.54,10606.45,140.6,180.5,1157.53,16404.7,286.4,484.4,1960.55,177.25,533.55,687.5,931.4,519.4,4030.4,198.8,236.17,482.15
30-Nov-18,365.65,1345.95,625.75,2745.7,2537.7,5994.35,324.4,287.85,256.75,3169.75,540.85,244.9,2722.2,23405.3,171.53,866.25,507.5,1064.22,3055.2,226.2,1754,1989,355.15,285.8,134.6,1631.8,667.45,314.25,1233.95,1432.5,790.9,7661.6,116.92,10764.85,140.3,180.15,1156.59,16487.35,284.65,492.6,1968.25,171.95,529.5,705.95,927.1,505.2,3999.65,195.85,243.49,488.6
03-Dec-18,375.65,1338.7,624.8,2736,2508.65,5999.3,323.95,293.59,256,3094.5,535.8,249,2667.9,23567.3,177.82,864.55,509.1,1056.65,3039.9,233.05,1825.6,1980.75,355.5,282.95,132.8,1656.3,670.35,314.9,1226.1,1427.5,761.05,7779.95,120.75,10745.65,142.5,183.8,1145.59,16793.3,286.8,455.4,1982.4,175.45,538.1,712.7,936.25,488.4,4047,202.95,246.19,475.3
04-Dec-18,373.8,1329.45,623.25,2763.85,2543.55,6070.2,333.7,292.49,254.85,3093.1,546.45,252.25,2704.05,23401.4,177.18,845.7,518.12,1042.78,3069.15,233.35,1807.65,1939.45,357.95,281.85,135.65,1635.75,685.25,313.3,1225.3,1419.9,740.3,7721.65,119.33,10589,146.15,187.25,1141.48,16679.95,282.55,442.9,2010.85,175.75,538.2,723.55,923.8,500.97,4030.65,206.2,251.21,485.15
05-Dec-18,374.75,1329.5,614.95,2764.1,2494.1,5902.5,329.45,287.21,258.35,3093,528.45,245.3,2671.65,22793.45,174.68,826,525.52,1049.6,3052.5,221.35,1848.1,1973.3,351.4,275.35,134.3,1603.6,681.4,304.35,1211.5,1394.8,718.05,7554.05,117.54,10488.45,143.7,183.5,1144.3,16416.4,280.15,412.95,2006.75,169.2,517.7,726.85,920.25,499.6,3969.05,198.4,252.34,477.4
06-Dec-18,363.95,1295.1,600.05,2718.1,2432.4,5667.5,324.9,279.13,255.65,2986.35,515.3,240.6,2641.2,22211.35,174.5,795,506.25,1048.53,3026.75,217.9,1801.5,1945.8,347.65,273.05,130.75,1569.45,668.5,305.4,1180.25,1379.5,710.95,7209.7,116.5,10309.35,140.15,183.5,1113.1,16071,275.65,420.15,1992.7,162.65,510.2,696.4,905.75,497.87,3864.5,195.35,248.74,468.25
07-Dec-18,373.45,1318.65,603.95,2786.2,2486.35,5849.9,325.4,279.08,252.85,3005.35,513.6,236.75,2692.55,22369.25,167.35,802.3,480.98,1053.8,3066.8,218.8,1824.3,1951.35,352.2,274.05,129.75,1566.8,682.8,302.4,1279.65,1399.9,721.1,7313.95,114.87,10404.6,139.4,182.65,1123.15,16337.9,275.4,411.25,1995.2,162.4,509.3,694.25,916.6,505.13,3932.5,195.7,249.98,477.4
10-Dec-18,359.15,1274.2,590.3,2725.1,2395.55,5693.95,330.25,270.82,250.35,2980.65,512.55,238.15,2690.45,22404.85,166.03,790.4,471,1044.38,3046.5,217.9,1795.8,1906.5,346.35,270.45,134.35,1554.45,669.2,294.1,1198.35,1367.75,710.55,7350.5,113.5,10398.9,137.1,179.3,1080.01,16021.7,274.2,399,1975.8,157.1,502.85,687.9,907.1,497.7,3776.55,192.55,244.95,466.15
11-Dec-18,355.75,1323.6,604.25,2739.6,2426.75,5827.15,326.75,266.5,253.15,2997.2,518.7,242.1,2716.15,22640.6,166.28,800.5,478.43,1029.78,3038.8,216.25,1794.9,1905.25,342.8,274.7,131.95,1552.8,674.5,300.95,1218.7,1361.4,722.35,7305.35,114.46,10634.55,138.1,180.3,1087.24,15993.9,281.25,422.3,2000,158.1,500.75,695.3,933.15,498.63,3874.1,193.55,246,478.9
12-Dec-18,374.45,1330.9,619.95,2848.4,2493.95,5989,329.4,280.55,250.7,3056.5,531.3,247,2586.35,23722,172.22,811.55,485.62,1042.65,3258.65,221.3,1839.1,1940.2,349.95,276.05,136.1,1582.2,678.5,302.45,1237.15,1400.3,750.8,7471.85,117.25,10844.75,141.7,182.55,1100.07,16619,285.25,431.45,2016.8,164.1,520.25,705.35,929.95,526.7,3932.4,199.3,247.54,481.8
13-Dec-18,371.05,1320.2,619.1,2836.1,2489.1,6159.4,334.9,278.3,249.2,3143.2,527,244.55,2596.85,23305.4,173.22,829.4,489.02,1050.65,3318.25,220.3,1855.55,1942.05,349.55,275.3,137.4,1610.1,697.75,298.05,1264.4,1426.45,759.2,7670.5,117.54,10996.55,143.3,182.55,1096.65,16693.7,289,422.1,1982.6,166.85,512.25,709.3,944.15,515.63,3949.1,200.65,253.99,493.7
14-Dec-18,368.6,1340.95,620.25,2823.15,2486.35,6177.65,345.3,293.13,252.05,3135.75,521.75,247.15,2591.7,23716.15,175.62,847.2,480.6,1047.85,3314.65,220.15,1860.55,1904.1,351.9,275.75,141.25,1603.85,706.05,293.1,1255.95,1411.4,757.25,7662.15,119.58,10985.9,146.85,185.7,1101.76,16887.7,289.2,420.65,1989.75,166.95,513.55,712.2,931.5,509.83,4005.05,201.6,249.83,489.45
17-Dec-18,371.4,1335.85,617.15,2840.95,2474.4,6087.8,350.35,289.41,254.95,3163.2,523.65,251.45,2613.15,23697.8,176.57,846.3,485.82,1065.1,3286.1,225.45,1850.7,1960.35,358.45,279.85,142.9,1633.35,694.4,299.85,1222.45,1408,756.35,7734.05,121.75,11170.6,148.25,192.55,1119.29,16928.7,289.5,420.95,1994.3,173.95,524,719.75,935.3,512.03,4009.3,205.5,254.7,501.85
18-Dec-18,372.9,1355.7,619.4,2840.9,2532.2,6152.65,353.25,291.8,254.6,3168.7,522.9,251.85,2639.3,23865.65,177.25,854.3,492.6,1067.72,3298.05,225.25,1840.75,1952,362.25,278.15,144.75,1639.55,676.6,305.45,1237.1,1428.5,770.95,7772.35,123.08,11094,147.6,196.35,1125.73,17030.05,292.75,433.45,1987.85,174.75,527,709,933,495.77,4008.15,208.55,251.29,462.7
19-Dec-18,375.85,1400.25,641.65,2863,2596.9,6405.45,361.75,296.3,263.45,3228.85,524.75,251,2613.75,23955.7,179.25,854.9,478.57,1061.72,3305.2,227.15,1844.8,1981.7,366.5,283.45,145.95,1612.65,664.85,311,1225.65,1434.75,782.65,7936,124.83,11174.3,148.25,199,1126.13,17495.85,300.7,423.8,1968.45,173.9,527.4,709.45,929.2,503.8,4084.55,206.85,255.52,465.15
20-Dec-18,375.15,1425.8,632.95,2887.2,2591.4,6404.95,371.1,290.65,262,3170.85,520.25,250.55,2628.45,24092,176.57,828.5,479.75,1068.72,3361.35,223.9,1834.25,1974.7,362.15,282.65,147.85,1612.85,667.05,308.7,1236.3,1450.8,795.45,7807.05,124.42,11232.55,148.6,197.95,1117.85,17497.8,294.05,429.05,1954.05,176.4,523.35,707.75,926.75,513.33,4040.35,202.75,249.94,461.95
21-Dec-18,361.1,1388.2,620.85,2808.45,2591.25,6360.1,374.65,282.71,259.85,3119.8,516.65,252.75,2608.05,23597.6,172.53,816.4,477.23,1055.58,3324.15,224,1803.5,1948.6,354.2,276.75,139.75,1575.65,646.2,308,1227.2,1420,781.15,7536.3,125.46,11010.4,148.5,196.9,1089.87,17145.9,291.9,425.3,1895.8,176.25,520.2,695.75,900.05,490.43,3984.3,200.05,241.58,447.8
24-Dec-18,361.1,1357.05,615,2724.65,2564.9,6274.45,364.95,283.81,262.55,3100.55,518.8,248.3,2599.8,23210.7,173.85,808.15,468.93,1040.33,3168.4,217.85,1784.65,1902.15,352.75,276,135.05,1562.35,649,292.2,1238.5,1404.8,788.65,7529.15,122,10923.35,147.9,193.95,1078.92,16754.6,293.05,424.35,1918.5,172.5,513.7,697.9,879.85,490.97,3917.15,196.4,245.02,436.75
26-Dec-18,376.55,1363,619.5,2734.6,2567.4,6439.05,366.35,294.23,262.6,3088.95,514.3,247.05,2622.3,23081.35,176.7,819.25,471.4,1061.17,3175.2,218.6,1791.6,1933.35,355.85,276.65,134.65,1556.45,644.05,296.3,1248.15,1422.65,787.7,7569.1,121.29,10770.05,146.6,195.3,1088.04,17074.45,294.15,413.65,1889.2,170.9,513.45,693.55,889.15,500.13,3996.1,196.4,244.61,455.05
27-Dec-18,384,1372.5,617.55,2737,2587.15,6405.05,364.6,290.79,266.8,3075.4,517.9,250.2,2587.45,22994.5,178.22,813.75,474.4,1052.53,3128.8,220.6,1814.9,1948.85,355.65,280.75,133.9,1564,656.8,292.95,1240.25,1425.05,795.65,7499.95,123.58,10942.85,149.7,196.55,1109.68,16947.4,292.15,411.15,1908.95,168.25,506.5,708.9,887.65,499.77,3982.5,195.85,245.59,464.4
28-Dec-18,387.4,1366,625.05,2717.5,2634.8,6502.9,361.9,290.65,263,3098.5,522,242.3,2621.9,23124.1,178.15,824.6,479.18,1061.45,3122.6,223.5,1822.05,1979.95,360.75,282.25,138.2,1583.25,656.95,298.1,1241.35,1439.4,803.55,7505.55,124.87,11258.6,150.5,197.05,1114.98,17227.05,294.8,425.2,1896.05,170.85,512.85,714,922.7,505.6,4004.95,199.4,247.54,474.45
31-Dec-18,387.7,1373.05,619.9,2720.15,2645.15,6476.95,362.75,286.93,259,3115.4,519.5,240.75,2616.5,23158.35,180.15,825.6,482.18,1060.85,3104.25,226.2,1819.65,1968.35,360.15,281.65,137.05,1599.3,658.95,306.75,1256.5,1437.55,803.85,7465.5,124.21,11084.85,149.9,198.65,1110.72,17236.1,295.9,430.5,1893.05,172.7,521.05,723.15,931,505.5,3990.95,202.2,248.14,476.45
01-Jan-19,389,1371.55,627.3,2726.65,2656.85,6521.95,367.2,293.36,262.25,3103.05,523.05,241.5,2607.05,23195.1,181.07,833.5,479.93,1074.05,3127.6,222.75,1801.1,2009,363.75,282.7,137.7,1595.6,665.05,303.95,1250.45,1441.9,773.35,7476.8,123.92,11015.05,148.5,200,1110.47,16973.25,299.6,433.55,1902.8,173.45,515.75,719.1,928,502.33,4009.2,202.1,244.99,480.25
02-Jan-19,381.3,1383.3,620.05,2692,2614.05,6384,357.95,287.07,264.25,3116.85,514.55,236.7,2601.05,21162.3,175.15,815.5,473.18,1064.25,3046.55,214.55,1784.6,1980.65,364.6,280.6,137.25,1576.6,669.05,288.7,1240.6,1425.5,741.7,7267.85,122.5,11035.4,147.05,195.25,1096.01,16939.95,293.9,440.05,1923.3,168.55,493.65,712.05,932.15,504.33,4006.1,193.15,244.16,470.25
03-Jan-19,378.1,1388.3,607.95,2701.35,2586.2,6383.3,352.5,287.85,271.6,3135.9,512.4,235,2577.35,20211.45,174.97,799.7,474.18,1055.9,3014.65,209.2,1788.4,1936.85,363.25,278.85,132.65,1560.1,669.15,282.65,1235.25,1395,718.3,7203.95,119.5,11207.15,142.4,193.05,1082.49,16948.4,291.1,436.1,1899.95,166.05,481.25,691.25,931.2,497.77,3900.05,187.95,244.12,461.45
04-Jan-19,382.15,1385.85,619.6,2734.2,2576.05,6410.45,359.45,296.07,285.05,3122.7,512.8,236.5,2600,20103.6,176.57,806.15,466.18,1058.72,2987.85,210.9,1781.7,1972.6,365.2,280.95,133.95,1548.2,661.05,287.95,1247.95,1388.05,725.6,7234.5,121.46,10851.2,145.7,195.9,1088.33,16737.1,297.65,433.8,1876.85,170.95,487.65,681.1,928.45,504.27,3914.55,192.9,243.34,463.95
07-Jan-19,381.65,1396,637.45,2658.55,2553.6,6407.15,355.55,298.36,293.75,3143.8,514.05,234.5,2558.65,19830.4,178.55,820.65,470.77,1060.33,2957.95,208.55,1784.95,1972.9,367.7,281.65,133.45,1559.15,671.7,289.85,1246.6,1383.8,729.55,7362.05,123.83,10786.1,147.85,198.45,1094.38,16921.7,296.3,430.8,1897.9,175.35,485.5,687.5,944.05,509.17,3926.75,193.45,243.19,462.95
08-Jan-19,378.75,1401.25,650.9,2694.85,2537.05,6443.05,351.95,302.31,297.95,3089.55,513.65,233.3,2570.5,20044.65,177.3,836.6,472.57,1051.5,2970.3,206.5,1770.85,1958.95,380.15,284.25,134,1577.75,670.05,293.9,1228.9,1382.2,723.4,7439.5,122.46,11005.4,147.45,197.35,1094.28,16753.85,305.3,448.05,1893.55,179.95,491.35,689.85,946.15,501.47,3916.3,195.65,244.16,451.65
09-Jan-19,377.3,1402,670.1,2696.9,2524.35,6399.1,340.05,307.13,290.35,3092.65,510.1,232.65,2603.1,20291.05,170.68,835.3,469.2,1058.4,2937.45,205.7,1785,1994.95,382.25,290.4,132,1601.75,676.1,290.75,1238.25,1386.05,726.3,7492.9,122.12,11252.25,145.3,197.6,1100.32,16345.4,305.3,448.75,1886.95,183.05,479.2,693.7,952.95,509.87,3817.25,194.75,246.75,451.25
10-Jan-19,380.25,1396.35,663.25,2725.3,2514.65,6371.95,335.6,309.7,285.05,3088.95,513.25,233,2600.4,20556.1,171.95,820.2,467.93,1054.25,2919.5,204,1786.2,1980.1,379.5,289.6,129.9,1565.9,679.7,289.3,1219.55,1392.6,733.2,7391.6,123.42,11416.6,143.25,195.65,1097.1,16496.15,305.55,444.6,1888.55,185.75,480.4,694.55,966.7,515.4,3818.2,195.45,244.31,451.35
11-Jan-19,377.15,1403.65,666.5,2720.95,2514.2,6371.65,337.3,307.68,277.2,3096.85,510.2,232.25,2588.15,20507.6,169.3,814.25,470.02,1055.95,2899.25,205.85,1769.4,1991.4,378.55,295.35,131.2,1515.15,683.5,288.8,1223.2,1369.6,727.9,7320.5,123.33,11273,144.65,194.35,1087.74,15913.2,302.75,444.4,1842.55,180.3,474.2,699.2,959.3,522.3,3770.2,196.6,246.52,451.05
14-Jan-19,374.45,1388.6,659.2,2699.15,2544.8,6368.8,334.95,304.47,280.1,3113.65,511.95,230.9,2578.8,20480.4,162.45,813.7,468.6,1050.83,2867,206.15,1763.9,1969.2,373.35,294.3,132.3,1484.05,701.9,283.9,1211.75,1333.9,724.55,7408.7,121.29,11228.65,143.45,192.5,1086.5,15496.55,300.4,450.85,1813.25,182.4,470.85,679.85,957.5,513.6,3776.6,193.05,234.41,448.1
15-Jan-19,385.15,1405.95,660.6,2725.85,2604.2,6509.7,341.7,310.11,279.75,3183.9,514.95,232.65,2594.8,20638.15,162.28,815.5,473.85,1060.95,2910.95,208.5,1789.85,1992.15,372.75,296.55,134.55,1495.2,726.6,292.1,1213.4,1340.9,726.9,7355.15,121.5,11282.65,145.15,192.45,1119.04,15618.7,301.65,452.45,1867.8,185.35,475.05,706.25,968.3,517.3,3827.65,198.9,247.35,456.8
16-Jan-19,389.3,1389.75,664,2717.45,2569.85,6464.85,347.25,306.63,275.85,3175.75,511.5,232.05,2616.95,20735.7,162.75,826.3,469.12,1060.1,2879.85,208.4,1772.55,1975,375.3,294.05,135.8,1526.7,736.8,286.45,1202.75,1342.15,726.25,7310.25,121.96,11055.9,146.35,192,1125.23,15822.95,303.15,453.8,1870.15,185.45,474.55,699.9,961.2,510.73,3887,196.3,252.41,452.1
17-Jan-19,394.5,1389.6,676.65,2729.65,2535.9,6359,355.2,304.88,280.45,3207.1,509.6,232.05,2619.15,20369.95,166.2,828.1,477.35,1066.15,2903.6,206,1751.5,2004.55,374.6,293.95,137.65,1523,733.35,289,1219.95,1346.05,734.65,7336.25,120.75,11165.7,145,193.9,1123.8,15914.7,297.4,426.55,1894.3,184.9,473.15,705.55,961.55,512.7,3846.45,197.45,251.55,440.9
18-Jan-19,399.3,1400.45,664.6,2720.75,2542.9,6249.9,354.2,285.69,278.05,3171.35,509.4,230,2596.8,20122.75,161.07,824.95,483.15,1065.12,2898.75,208.8,1744.1,2006.85,372,291.45,137.85,1516.9,730.95,285.6,1240.2,1317.9,734.95,7357.95,120.25,11248.4,146.75,193.6,1173.23,15590.25,294.95,390.75,1900.65,183.3,470.65,709.15,960.95,510.7,3819.95,198.7,259.61,440.3
21-Jan-19,396.2,1422.1,660.3,2684.6,2594.2,6384.55,351.55,285.87,277.8,3148.4,509.25,229,2599.8,20028,163.9,815.65,482.88,1074.08,2794.25,207.65,1746.9,2004.45,371.7,289.9,135.65,1507.6,745,284.6,1267.6,1314.55,730.3,7208.4,119.5,11255.25,144.7,191.25,1226.08,15678.7,292.45,398.3,1908.7,181.5,471.7,713.9,962.75,512.77,3849.55,198.45,253.35,436.65
22-Jan-19,390.6,1406.95,661.6,2688.35,2621.9,6435.55,353.8,279.91,277.65,3153.65,507.1,227.75,2640.3,20023.6,166.45,804.35,470.38,1067.92,2824.9,203.55,1750.2,1979.4,369.05,289.75,135.95,1501.6,745.35,278,1291.75,1301.15,708.5,7068.85,119,11236.55,144.35,189.7,1223.55,15917.55,290.25,418.95,1901.9,180.85,456.55,714.2,982.65,508.87,3860.5,191.5,259.88,425.25
23-Jan-19,385.2,1396.55,661.6,2674.1,2634.35,6493.15,357.15,278.85,277,3203.85,509.3,225.55,2646.75,20089.15,167.1,782.15,472.23,1052.7,2795.95,205.45,1767.2,1958.25,367.4,277.3,136.1,1495,731.65,280.9,1276.5,1301.45,695.85,7045.4,117.29,11315.9,143.3,186.3,1214.78,16103.35,286.65,431,1875.6,180.25,464.6,720.7,962.15,508.57,3850.65,192.8,263.66,432.85
24-Jan-19,380.95,1401.85,663.65,2651.65,2635.65,6407.3,353.95,276.97,263,3216.85,500.7,223.85,2668.45,20115.6,166.8,785.8,473.23,1051.12,2790.2,205.05,1759.5,1971.1,364.8,278.9,136.8,1490.3,732,283.65,1267.75,1295.35,697.3,7040.6,116.71,11433.4,141.7,186.75,1235.74,16170.55,288.05,423,1901.55,175.4,460.75,727.75,969.65,498.23,3790.7,193.5,263.81,433.85
25-Jan-19,373.85,1372.15,669.75,2626.35,2599.55,6321.55,357.45,282.34,279.75,3206.65,507.65,220.95,2672.4,20049.95,167.45,759.6,484.7,1048,2670.15,204.45,1756.8,1977.8,357.2,279.2,137.75,1484.9,730.35,274.65,1266.15,1285.45,683.5,6513.4,115.25,11365.6,142,185.85,1234.3,15723.2,285.4,422.4,1920.8,173.25,452.9,729.05,978,502.07,3510.8,194.7,265.09,318.4
28-Jan-19,326.1,1379.5,656.3,2565.55,2458.5,6050.9,348.7,280.18,287.3,3203.45,492.15,225.2,2624.75,19987.4,166.6,732.8,488.9,1042.08,2598.6,200,1743,1946.9,343.55,274.75,138.05,1443.7,727.95,267.75,1260.45,1300.45,673.05,6511.05,115.5,11360.6,141.65,187.8,1218,15052.4,281.6,411.75,1955,172.3,445.7,735.15,958.65,506.7,3374.45,191.5,266.36,373.3
29-Jan-19,349.25,1393.3,660.75,2567.65,2515.55,6233.05,344.9,282.66,297.35,3180.05,505.05,222.55,2666.45,18877.25,161.8,733.5,494.23,1028.8,2633.3,199.55,1756.7,1922.3,346.85,278.45,137.35,1461.85,727.9,270.95,1251.4,1278.05,669.65,6526.95,115.42,11399.1,141.05,185.6,1199.28,15456.35,280.6,422.4,1982.75,173.6,443.8,731.5,966.1,506.87,3409.65,192.65,269.55,377.4
